id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
9023,PENDING,URGENT,حدائق,حدائق,user3680,Yasmin Naguib,01047674444,user609,Marwa Khaled,01029917719,,27.173868,27.780847,138.12,2025-10-16 21:30:52,2025-10-16 21:41:00,,
9024,COMPLETED,HIGH,تكييف,تكييف,user2808,Samar Gamal,01090640484,user470,Dina Naguib,01017499483,71 St,28.110534,34.235904,118.13,2025-06-06 11:57:27,2025-06-06 16:20:26,2025-06-06 17:20:15,
9025,COMPLETED,HIGH,كهربا,كهربا,user934,Mostafa Omar,01020733328,user897,Yasmin Tawfik,01055833023,182 St,30.649135,26.956339,100.53,2025-07-13 11:01:03,2025-07-13 15:23:55,2025-07-13 19:10:06,
9026,PENDING,NORMAL,دهان,دهان,user159,Heba Hamdy,,user3242,Tarek Said,01021212610,,26.420941,29.275272,32.07,2025-10-30 09:09:14,2025-10-30 23:22:23,,
9027,CANCELLED,HIGH,نقل عفش,نقل عفش,user2913,Emad Khaled,01060378012,user4590,Khaled Samy,01048620691,121 St,26.992788,27.828026,115.56,2025-11-29 06:05:27,2025-11-29 15:18:08,,2025-11-29 08:09:28
9028,COMPLETED,URGENT,نجاره,نجاره,user704,Tarek Hussein,01042846895,user2689,Nermeen Nabil,01059312960,8 Ave,28.087116,31.895034,57.14,2024-10-27 15:05:31,2024-10-27 18:11:14,2024-10-28 11:39:08,
9029,COMPLETED,NORMAL,سباكه,سباكه,user4434,Sherif Rashid,01098861366,user2839,Heba Fahmy,01077579774,48 Rd,29.925489,27.295651,74.46,2025-05-14 17:20:06,2025-05-14 22:42:51,2025-05-15 01:20:54,
9030,COMPLETED,URGENT,نجاره,نجاره,user4401,Yasmin Nabil,01099392612,user2585,Sameh Fahmy,01016655503,36 St,30.704102,28.605701,34.78,2025-06-22 20:04:35,2025-06-22 23:08:23,2025-06-24 00:07:35,
9031,COMPLETED,HIGH,نقل عفش,نقل عفش,user2433,Mostafa Hamdy,01084294692,user2637,Fatima Gamal,01083633726,49 St,29.593566,28.307953,58.79,2024-10-06 15:45:59,2024-10-06 20:13:54,2024-10-07 17:43:39,
9032,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user4630,Sameh Khaled,01040027973,user829,Mohamed Youssef,01020892520,168 St,24.560377,25.310242,70.47,2025-05-02 13:44:15,2025-05-03 09:28:21,2025-05-03 10:14:31,
9033,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user1425,Aya Nabil,01073860268,user3952,Yasmin Ibrahim,01097912453,140 Ave,24.626036,32.788184,89.19,2025-06-28 15:29:29,2025-06-28 17:33:25,2025-06-29 10:58:02,
9034,CANCELLED,NORMAL,نظافه,نظافه,user60,Samar Tawfik,01046562845,user4913,Sameh Adel,01036487434,166 Rd,25.016909,25.013104,77.02,2025-03-13 16:48:29,2025-03-13 17:28:18,,2025-03-13 22:23:05
9035,COMPLETED,NORMAL,حدائق,حدائق,user4621,Nadia Ibrahim,01049427396,user882,Sherine Samy,,21 Rd,26.963697,25.898796,115.82,2024-12-15 13:44:59,2024-12-16 05:09:42,2024-12-16 20:25:57,
9036,CANCELLED,NORMAL,دهان,دهان,user332,Ibrahim Said,01081530199,user3602,Amr Samy,01036999473,89 St,28.005877,26.429584,30.63,2026-03-18 11:43:58,2026-03-18 16:09:20,,2026-03-18 14:32:23
9037,CANCELLED,NORMAL,سباكه,سباكه,user1210,Karim Nabil,,user1665,Mohamed Ibrahim,01099253164,109 St,25.292778,30.4504,84.93,2026-01-18 01:33:10,2026-01-18 04:12:07,,2026-01-18 08:20:24
9038,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user3122,Mona Fahmy,01095475169,user1116,Mostafa Khaled,01058186321,118 St,27.907475,28.19018,136.15,2025-03-21 15:15:44,2025-03-22 05:44:38,2025-03-22 08:58:17,
9039,COMPLETED,NORMAL,نظافه,نظافه,user2657,Noha Mostafa,,user555,Reem Khaled,01067756952,156 Ave,31.251174,25.469768,31.38,2025-01-05 02:05:46,2025-01-05 13:26:51,2025-01-05 15:38:44,
9040,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user4180,Ayman Fouad,01010214901,user3261,Ismail Shaker,01017527736,96 St,27.589576,31.466537,132.87,2026-01-27 17:49:47,2026-01-27 18:26:16,2026-01-27 22:36:20,
9041,CANCELLED,NORMAL,كهربا,كهربا,user384,Khaled Fahmy,01079910371,user4171,Youssef Hassan,01071867511,146 Rd,31.386554,25.805543,78.73,2025-09-08 20:20:32,2025-09-08 22:00:48,,2025-09-08 22:40:41
9042,COMPLETED,NORMAL,نقل عفش,نقل عفش,user1926,Fatima Ali,01097082275,user3004,Maha Gamal,01042808354,,26.66858,34.39179,24.6,2025-01-13 00:11:51,2025-01-13 07:03:10,2025-01-13 15:12:08,
9043,COMPLETED,NORMAL,سباكه,سباكه,user1251,Hany Rashid,01066060603,user2199,Heba Said,01037475896,166 Rd,28.326081,25.729139,138.49,2025-07-25 21:30:05,2025-07-26 17:39:50,2025-07-27 21:27:51,
9044,COMPLETED,NORMAL,حدائق,حدائق,user3213,Mona Ibrahim,01030896326,user2974,Ashraf Hussein,01031408211,18 St,31.226868,30.898916,98.74,2024-12-03 00:26:06,2024-12-03 02:32:49,2024-12-04 13:32:35,
9045,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user726,Fatima Khaled,01019930603,user16,Fatima Gamal,01091420187,147 Ave,28.085669,27.279447,125.88,2025-12-20 06:48:55,2025-12-20 13:31:44,2025-12-22 08:42:15,
9046,COMPLETED,HIGH,كهربا,كهربا,user852,Amany Omar,01014635073,user2953,Hussein Fouad,01051004065,62 Rd,29.544667,31.956395,55.72,2025-01-05 03:24:20,2025-01-05 04:43:30,2025-01-05 12:32:32,
9047,CANCELLED,HIGH,كمبيوتر,كمبيوتر,user1587,Reem Hussein,01037397226,user4501,Laila Fahmy,01041220717,183 Rd,27.443137,29.420796,123.66,2025-07-21 08:36:06,2025-07-21 14:13:44,,2025-07-21 10:08:46
9048,COMPLETED,NORMAL,نظافه,نظافه,user4964,Heba Tawfik,01088428644,user2892,Maha Hussein,01087334591,65 Rd,25.314915,31.969307,41.93,2025-02-22 04:29:27,2025-02-22 05:43:45,2025-02-22 07:36:27,
9049,CANCELLED,URGENT,دهان,دهان,user2978,Sherif Hamdy,01090728461,user3914,Yasmin Mostafa,01017956269,,28.160412,34.002483,35.15,2026-05-13 08:51:27,2026-05-14 00:26:48,,2026-05-13 09:49:06
9050,CANCELLED,NORMAL,كهربا,كهربا,user2719,Mohamed Gamal,01089899841,user2226,Mona Omar,01028554878,162 Ave,27.713343,32.660062,65.07,2025-11-08 23:28:09,2025-11-09 02:32:07,,2025-11-09 03:25:32
9051,COMPLETED,NORMAL,نظافه,نظافه,user2481,Sara Rashid,01068077776,user2451,Ghada Shaker,01034335767,19 Ave,28.504513,27.605108,37.05,2025-08-01 14:27:08,2025-08-01 15:17:10,2025-08-02 16:48:51,
9052,CANCELLED,HIGH,نقل عفش,نقل عفش,user1287,Ghada Said,01022257297,user2980,Tarek Rashid,01055805059,118 St,25.141908,31.847234,46.5,2025-10-01 04:17:36,2025-10-01 15:16:17,,2025-10-01 05:50:42
9053,COMPLETED,NORMAL,نظافه,نظافه,user1938,Omar Nabil,01066633094,user676,Tarek Rashid,01048247237,158 Ave,25.859037,25.15806,130.25,2025-01-29 14:35:55,2025-01-29 17:30:43,2025-01-29 19:50:39,
9054,COMPLETED,NORMAL,تكييف,تكييف,user4329,Khaled Naguib,01015259726,user813,Amany Youssef,01039119785,82 St,24.125711,33.785231,41.83,2025-06-26 00:57:12,2025-06-26 15:56:53,2025-06-27 00:02:39,
9055,COMPLETED,NORMAL,نقل عفش,نقل عفش,user3352,Ashraf Khaled,01095722957,user959,Nour Ali,01044654107,,25.808037,32.137324,129.71,2024-11-29 14:33:41,2024-11-29 15:47:12,2024-11-29 17:53:40,
9056,COMPLETED,NORMAL,نظافه,نظافه,user1452,Ashraf Adel,01094764758,user254,Amr Mostafa,01068900892,80 St,26.289108,30.146557,50.69,2026-04-20 03:00:24,2026-04-20 17:36:57,2026-04-22 02:30:55,
9057,COMPLETED,URGENT,دهان,دهان,user2169,Ali Gamal,01014479939,user4497,Noha Shaker,01027612941,,29.6582,28.584659,38.05,2026-04-06 11:48:33,2026-04-06 17:49:00,2026-04-07 00:39:35,
9058,PROCESSING,URGENT,نجاره,نجاره,user4762,Marwa Hassan,01064983559,user654,Ahmed Nabil,01059508547,24 Ave,29.812892,29.098861,98.23,2026-04-17 04:11:57,2026-04-17 11:13:02,,
9059,CANCELLED,URGENT,دهان,دهان,user3478,Sherif Nabil,01026251389,user4077,Mona Gamal,01094799928,,28.433166,26.446779,66.32,2025-11-11 13:00:55,2025-11-11 15:04:33,,2025-11-11 14:42:33
9060,COMPLETED,HIGH,نقل عفش,نقل عفش,user3610,Mona Shaker,01099204909,user3536,Mahmoud Fahmy,01037108827,119 Rd,30.378253,25.848879,75.36,2026-04-05 21:04:09,2026-04-06 00:08:20,2026-04-06 02:50:47,
9061,PROCESSING,NORMAL,سباكه,سباكه,user3486,Fatima Rashid,01074317394,user1520,Maha Naguib,01018800190,,26.08268,30.674056,43.53,2025-12-23 13:49:18,2025-12-23 18:52:34,,
9062,PENDING,NORMAL,صيانه منزليه,صيانه منزليه,user2796,Ibrahim Ibrahim,01086347875,user1764,Sherine Shaker,01096231589,,29.743508,35.447573,137.24,2025-05-05 20:26:23,2025-05-05 20:34:28,,
9063,CANCELLED,NORMAL,حدائق,حدائق,user2617,Omar Khaled,01077628098,user2600,Waleed Nabil,01067258120,187 Rd,30.996778,26.011518,61.56,2026-03-25 23:13:49,2026-03-26 11:13:00,,2026-03-26 01:50:49
9064,COMPLETED,HIGH,نجاره,نجاره,user412,Ghada Fahmy,01026952687,user4344,Aya Hamdy,01017005793,129 Ave,30.02118,35.420353,48.27,2025-06-29 12:13:10,2025-06-29 20:03:37,2025-06-29 20:41:31,
9065,CANCELLED,URGENT,كمبيوتر,كمبيوتر,user3072,Sara Said,01016045005,user3218,Tarek Shaker,01092864576,181 St,31.324508,26.484489,60.99,2026-02-03 02:34:39,2026-02-03 03:58:13,,2026-02-03 03:01:24
9066,COMPLETED,URGENT,نقل عفش,نقل عفش,user1027,Omar Rashid,01076753409,user1379,Samar Omar,01096239997,118 Rd,24.140001,25.859244,145.44,2025-12-28 12:23:10,2025-12-28 23:18:28,2025-12-29 09:07:42,
9067,CANCELLED,NORMAL,حدائق,حدائق,user2157,Sherine Hussein,,user3469,Hoda Nabil,01060622451,34 Ave,30.553369,26.813462,39.95,2026-01-14 02:48:57,2026-01-14 16:16:26,,2026-01-14 02:54:13
9068,CANCELLED,NORMAL,سباكه,سباكه,user3495,Tarek Adel,01030761894,user1342,Fatima Youssef,01015715022,,25.061037,31.942711,126.18,2024-10-12 19:55:06,2024-10-12 20:40:29,,2024-10-12 21:07:17
9069,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user3875,Samar Samy,01017642740,user1911,Ahmed Adel,01052061564,19 St,30.149477,27.079087,125.68,2025-11-12 00:59:51,2025-11-12 01:25:33,2025-11-12 18:31:41,
9070,COMPLETED,HIGH,نقل عفش,نقل عفش,user357,Sherine Khaled,01083286377,user4461,Reem Ibrahim,01095185516,,30.165344,35.766377,93.29,2026-02-22 03:17:26,,,
9071,PROCESSING,NORMAL,حدائق,حدائق,user999,Ayman Omar,01024554533,user2422,Samar Naguib,01058844907,115 Rd,28.355819,33.307815,23.11,2026-01-31 19:51:46,2026-02-01 04:59:17,,
9072,COMPLETED,URGENT,نجاره,نجاره,user1739,Mohamed Hussein,01022232724,user4696,Sara Said,01035332466,30 St,24.724157,28.233314,105.66,2026-02-16 23:53:46,2026-02-17 00:52:59,2026-02-17 18:18:03,
9073,PROCESSING,NORMAL,كهربا,كهربا,user2766,Fatima Omar,01038870922,user2335,Sherine Gamal,01013664488,101 Rd,30.764699,30.218674,106.24,2026-03-16 00:05:49,2026-03-16 07:04:55,,
9074,PROCESSING,NORMAL,سباكه,سباكه,user2616,Mahmoud Omar,01088026694,user636,Nour Rashid,01024536356,109 Rd,26.702225,28.846711,22.87,2025-09-26 15:02:23,2025-09-26 22:51:58,,
9075,CANCELLED,NORMAL,تكييف,تكييف,user494,Maha Youssef,01075533013,user2850,Heba Ibrahim,01074783790,,27.525366,34.14305,35.85,2025-04-10 17:15:47,2025-04-10 18:41:46,,2025-04-10 18:35:53
9076,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user620,Dina Hamdy,01078832771,user1116,Mostafa Khaled,01058186321,84 St,31.335769,34.99498,76.38,2024-11-18 13:37:54,2024-11-18 23:36:12,,2024-11-18 15:44:50
9077,COMPLETED,NORMAL,نجاره,نجاره,user3048,Amany Hussein,01020923101,user4091,Hassan Gamal,01058763851,130 Ave,24.57581,35.744741,32.7,2025-03-14 15:47:34,2025-03-15 09:38:07,2025-03-15 10:46:36,
9078,PROCESSING,NORMAL,تكييف,تكييف,user2159,Hoda Naguib,01095305783,user1597,Ayman Said,,75 Rd,24.571249,33.040942,81.28,2026-01-12 01:30:28,2026-01-12 08:45:42,,
9079,PENDING,NORMAL,تكييف,تكييف,user3566,Hussein Mostafa,01060796271,user4882,Aya Hassan,01020109693,169 St,27.85389,25.495518,71.54,2024-11-15 16:03:11,2024-11-16 04:50:48,,
9080,COMPLETED,NORMAL,تكييف,تكييف,user2865,Ibrahim Omar,01061905894,user4898,Ayman Fahmy,01049425206,37 Ave,29.348338,29.810603,144.97,2025-02-19 10:32:58,2025-02-19 21:39:13,2025-02-19 21:56:35,
9081,COMPLETED,HIGH,دهان,دهان,user3797,Amr Mostafa,01071126821,user3750,Mostafa Said,01020420929,10 Ave,28.32729,33.735207,147.75,2025-11-24 00:30:29,2025-11-24 06:11:24,2025-11-24 18:49:19,
9082,COMPLETED,HIGH,نظافه,نظافه,user4451,Marwa Ali,01025967429,user148,Hassan Gamal,01028223512,80 St,24.338941,34.409887,21.58,2025-05-04 09:06:26,,,
9083,PENDING,NORMAL,كهربا,كهربا,user4008,Ali Fahmy,01051476699,user2376,Sameh Hamdy,01066452768,,24.977842,25.591548,72.11,2025-05-04 08:01:50,2025-05-04 23:29:58,,
9084,CANCELLED,NORMAL,سباكه,سباكه,user409,Ashraf Youssef,01076029590,user4753,Ahmed Said,01035997983,,29.273548,26.966231,81.16,2025-01-20 09:18:39,2025-01-20 14:33:29,,2025-01-20 17:18:08
9085,CANCELLED,NORMAL,دهان,دهان,user3988,Sherine Mostafa,01031731384,user4783,Aya Adel,01061460042,144 Rd,25.72306,25.886956,122.57,2025-10-06 20:01:11,2025-10-06 20:26:30,,2025-10-06 23:50:00
9086,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user4161,Ghada Samy,01061928215,user831,Reem Hassan,01020678134,41 St,27.989204,30.263613,115.19,2024-11-17 13:24:42,,,2024-11-17 15:38:10
9087,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user3955,Emad Hamdy,01081299646,user4865,Fatima Rashid,01070205541,52 Ave,27.22205,27.311154,89.39,2025-02-17 16:29:11,2025-02-17 17:25:31,,2025-02-17 17:13:24
9088,COMPLETED,NORMAL,تكييف,تكييف,user4639,Sherif Ibrahim,01078717849,user2630,Heba Hassan,01051025856,27 St,28.158256,26.836635,93.48,2026-03-22 01:06:50,2026-03-22 15:33:46,2026-03-22 18:57:03,
9089,COMPLETED,URGENT,دهان,دهان,user4732,Sara Fouad,01078499970,user1221,Laila Omar,01099504622,,26.421246,32.943971,112.8,2024-11-01 21:37:03,2024-11-02 18:50:06,2024-11-02 20:42:36,
9090,COMPLETED,HIGH,نقل عفش,نقل عفش,user1615,Sherif Ibrahim,01068246831,user2419,Nermeen Fahmy,,10 Ave,26.960123,27.985438,32.99,2025-01-04 03:44:07,2025-01-04 05:21:19,2025-01-05 01:57:15,
9091,CANCELLED,NORMAL,نقل عفش,نقل عفش,user2724,Fatima Fouad,01023062622,user3730,Heba Samy,01020250078,96 Rd,30.199441,35.337959,22.81,2025-03-12 21:49:52,2025-03-13 17:40:41,,2025-03-13 00:22:42
9092,COMPLETED,URGENT,دهان,دهان,user4226,Ayman Ali,01066343773,user1525,Amr Ibrahim,,,28.684103,33.023687,57.5,2025-12-19 09:17:54,2025-12-19 09:47:27,2025-12-19 13:11:50,
9093,PENDING,HIGH,دهان,دهان,user4372,Aya Omar,01033245835,user3001,Mona Omar,01079949686,139 Ave,30.955938,27.779558,63.51,2026-05-12 18:48:33,2026-05-13 00:42:12,,
9094,COMPLETED,URGENT,كمبيوتر,كمبيوتر,user4105,Yasmin Rashid,01023071329,user3226,Emad Hassan,01099131477,73 Rd,29.56698,29.896019,55.44,2025-02-03 07:14:29,2025-02-03 19:12:53,2025-02-04 03:20:21,
9095,CANCELLED,NORMAL,نجاره,نجاره,user3731,Mona Adel,01032747779,user1084,Sara Said,01079022241,14 Rd,30.887236,33.356478,78.22,2025-05-02 21:57:42,2025-05-03 00:49:40,,2025-05-02 22:41:51
9096,CANCELLED,HIGH,كهربا,كهربا,user4574,Ramy Adel,01027638966,user596,Khaled Said,01082853994,5 St,25.895497,35.639698,146.29,2025-01-06 17:08:31,,,2025-01-06 18:29:52
9097,CANCELLED,NORMAL,دهان,دهان,user2982,Maha Adel,01025401732,user2226,Mona Omar,01028554878,151 Rd,25.075839,28.523028,50.87,2026-02-08 09:22:50,2026-02-09 08:19:57,,2026-02-08 14:44:43
9098,COMPLETED,URGENT,دهان,دهان,user4573,Heba Hussein,,user3855,Yasmin Tawfik,01041066648,,30.889793,35.766024,74.91,2025-07-10 15:26:32,2025-07-10 23:13:58,2025-07-11 22:55:13,
9099,PENDING,URGENT,صيانه منزليه,صيانه منزليه,user3234,Amany Said,01045359919,user3224,Maha Hamdy,01063104283,117 Rd,27.490867,25.273378,41.88,2025-03-12 20:53:51,2025-03-12 22:35:11,,
9100,CANCELLED,HIGH,تكييف,تكييف,user4332,Omar Naguib,01075959809,user3771,Hoda Samy,01070025831,147 Rd,29.708542,33.017032,102.08,2026-05-17 14:31:17,,,2026-05-17 18:13:24
9101,COMPLETED,NORMAL,نقل عفش,نقل عفش,user4026,Maged Khaled,01039579693,user1925,Ramy Said,01040807548,30 St,26.848682,33.728128,90.62,2025-05-15 08:21:23,2025-05-15 08:35:45,2025-05-15 15:24:53,
9102,CANCELLED,HIGH,حدائق,حدائق,user3542,Sherine Ibrahim,01049085719,user2283,Tarek Samy,01091298449,110 Rd,28.383875,29.36486,49.33,2024-10-01 05:59:39,2024-10-02 05:36:06,,2024-10-01 08:55:34
9103,COMPLETED,HIGH,نجاره,نجاره,user2759,Omar Khaled,01095309314,user3429,Hassan Nabil,01083458659,91 Rd,27.557468,26.523154,67.65,2026-03-10 12:08:54,2026-03-10 14:15:27,2026-03-11 00:45:42,
9104,COMPLETED,NORMAL,كهربا,كهربا,user119,Mohamed Khaled,01048168910,user4072,Youssef Fouad,01077419542,38 Ave,29.605502,33.704578,49.34,2026-03-20 13:03:02,,,
9105,COMPLETED,NORMAL,نقل عفش,نقل عفش,user146,Sara Ibrahim,01093914843,user460,Ahmed Omar,01011189346,150 Ave,30.114151,33.571013,45.61,2026-01-05 12:04:51,2026-01-06 01:59:28,2026-01-06 06:58:49,
9106,CANCELLED,HIGH,نظافه,نظافه,user4064,Waleed Tawfik,01031585723,user3665,Sherif Rashid,01066166745,,26.846884,32.68107,135.27,2025-10-29 06:46:33,2025-10-29 08:04:53,,2025-10-29 06:46:50
9107,COMPLETED,HIGH,دهان,دهان,user3680,Yasmin Naguib,01047674444,user110,Ibrahim Khaled,01015692967,11 St,25.303209,29.248361,135.74,2025-05-25 05:16:18,2025-05-25 20:08:34,2025-05-26 00:23:57,
9108,CANCELLED,HIGH,كمبيوتر,كمبيوتر,user3419,Ahmed Youssef,01024370481,user2304,Heba Hassan,01081080837,,26.043794,27.990606,62.65,2025-11-19 16:11:02,2025-11-19 16:26:52,,2025-11-19 22:42:08
9109,COMPLETED,HIGH,تكييف,تكييف,user2061,Mona Nabil,01061269406,user1139,Mostafa Ali,01094015019,87 St,29.485795,35.425633,32.32,2025-08-08 05:43:35,,,
9110,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user1953,Ismail Hussein,01039843354,user2542,Samar Hassan,01025130984,,28.521253,29.424732,137.0,2024-12-28 20:39:13,,,
9111,COMPLETED,URGENT,حدائق,حدائق,user4720,Ramy Fahmy,01065935485,user4729,Waleed Rashid,01097370586,196 Rd,29.92795,34.359123,58.29,2024-10-24 16:24:11,2024-10-24 16:47:42,2024-10-25 02:47:35,
9112,CANCELLED,NORMAL,صيانه منزليه,صيانه منزليه,user1733,Sherif Naguib,01035669800,user383,Sameh Hussein,01049810955,160 St,29.470273,29.440729,122.27,2025-05-28 08:48:22,2025-05-28 10:25:56,,2025-05-28 09:12:05
9113,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user3386,Amr Ibrahim,01042304973,user3577,Ayman Fahmy,01098261015,43 Rd,24.822457,35.589589,65.63,2025-04-17 23:35:15,2025-04-18 08:37:20,2025-04-18 11:53:22,
9114,PENDING,NORMAL,كهربا,كهربا,user2398,Tarek Hamdy,01060037289,user4037,Sherine Fouad,01074333148,178 Rd,27.060949,30.343537,59.35,2025-02-23 05:08:03,,,
9115,CANCELLED,HIGH,صيانه منزليه,صيانه منزليه,user4928,Sameh Hassan,01014158041,user2189,Sameh Shaker,01052392285,89 Rd,28.650511,26.784386,119.9,2025-01-18 13:26:50,2025-01-18 15:18:19,,2025-01-18 21:30:26
9116,COMPLETED,URGENT,سباكه,سباكه,user4194,Rania Adel,01030506706,user1711,Heba Fahmy,01064565700,9 Rd,26.912347,34.00483,23.49,2026-03-09 23:15:46,2026-03-10 04:51:29,2026-03-10 12:18:33,
9117,COMPLETED,NORMAL,سباكه,سباكه,user3110,Dina Rashid,01094891561,user1823,Nermeen Rashid,01018251507,,29.285099,30.857333,45.76,2025-03-10 02:57:46,2025-03-10 20:04:45,2025-03-12 12:55:32,
9118,COMPLETED,NORMAL,كهربا,كهربا,user1656,Karim Rashid,01030656947,user4660,Rania Rashid,01018383835,128 St,24.390881,26.60464,86.5,2025-12-14 01:15:50,2025-12-14 11:07:31,2025-12-14 15:04:34,
9119,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user1526,Hany Said,01022539199,user4002,Sara Said,,112 St,26.868292,34.190062,23.83,2026-05-11 05:49:14,2026-05-11 07:27:30,2026-05-12 13:58:55,
9120,CANCELLED,URGENT,تكييف,تكييف,user2307,Ramy Shaker,01022289232,user757,Mona Rashid,01066541115,,24.723546,35.043041,140.43,2025-12-18 21:54:43,2025-12-19 01:51:50,,2025-12-19 07:51:11
9121,COMPLETED,HIGH,صيانه منزليه,صيانه منزليه,user1054,Sherif Hamdy,01036208498,user3242,Tarek Said,01021212610,46 Rd,28.333178,27.043595,126.64,2025-05-05 23:19:37,2025-05-06 01:21:09,2025-05-06 13:30:00,
9122,COMPLETED,NORMAL,تكييف,تكييف,user1629,Amany Fouad,01072908845,user1292,Noha Ibrahim,01094686715,,31.033755,35.792818,68.47,2024-10-26 03:24:02,2024-10-26 16:14:14,2024-10-26 19:49:22,
9123,CANCELLED,NORMAL,نجاره,نجاره,user4615,Hussein Omar,01039681988,user4637,Ramy Ibrahim,01040035242,,28.08352,27.083267,132.81,2025-05-28 06:08:22,2025-05-28 07:03:38,,2025-05-28 07:02:16
9124,COMPLETED,URGENT,تكييف,تكييف,user4013,Amany Samy,01096120830,user1277,Sherif Samy,01077869393,110 St,25.289704,31.557459,25.53,2024-12-30 14:59:05,2024-12-30 18:03:15,2024-12-30 21:58:03,
9125,COMPLETED,NORMAL,حدائق,حدائق,user4761,Hassan Samy,,user940,Sherine Naguib,01055112093,,27.300166,28.066994,138.52,2026-01-28 10:48:24,2026-01-28 12:29:29,2026-01-28 12:53:41,
9126,CANCELLED,NORMAL,كهربا,كهربا,user1070,Sameh Tawfik,01092412935,user4342,Samar Adel,01094108722,23 Ave,31.067533,29.274407,59.81,2026-03-29 09:07:35,2026-03-29 10:41:40,,2026-03-29 13:47:53
9127,CANCELLED,HIGH,حدائق,حدائق,user2405,Dina Youssef,01045592724,user1538,Nadia Adel,01068509056,,29.640911,29.20059,147.67,2025-09-21 19:25:26,2025-09-22 10:54:54,,2025-09-21 23:13:20
9128,PENDING,URGENT,نقل عفش,نقل عفش,user2137,Ayman Naguib,01017977764,user635,Amany Naguib,01064536785,200 Ave,24.923681,33.266074,34.51,2024-11-07 17:16:55,2024-11-07 19:30:26,,
9129,CANCELLED,NORMAL,نجاره,نجاره,user2734,Rania Youssef,01066925573,user2389,Ismail Tawfik,01053698864,,24.465011,34.835814,126.87,2026-04-02 02:56:42,2026-04-02 22:33:16,,2026-04-02 03:21:34
